Score,Sentiment,POS,NEG
-0.4857142857142857,負面,"['上漲', '使', '大', '強', '影響', '有利', '樂觀', '機會', '需']","['不利', '低', '使', '升級', '受到', '大幅', '寬鬆', '將', '對', '持續', '提醒', '損', '會', '有', '波動', '為', '短', '確定', '結束', '經濟', '認為', '關鍵', '降低', '難', '預防', '風險']"
-0.5555555555555556,負面,"['使', '大', '影響', '最高', '第一', '需']","['下降', '不足', '低', '使', '公司', '利用', '危機', '大幅', '將', '對', '小', '放緩', '暴跌', '會', '有', '活動', '減少', '為', '緊縮', '衰退', '認為']"
-0.5454545454545454,負面,"['上揚', '大', '推動', '第一', '超過']","['之後', '低', '停止', '充', '對', '小', '弱', '有', '為', '無法', '相反', '結果', '認為', '說', '造成', '關注', '難']"
-0.47474747474747475,負面,"['上漲', '享有', '合作', '報酬', '大', '好', '安定', '完成', '容易', '實現', '強', '授權', '提高', '最大', '最好', '最高', '有利', '機會', '獲利', '積極', '穩定', '突破', '能夠', '達到', '需', '鼓勵']","['一種', '不利', '不安', '不足', '不適', '之後', '人工', '低', '保險', '公司', '分歧', '即將', '問題', '嚴格', '壞', '完成', '容易', '實施', '實現', '將', '對', '小', '差', '差額', '弱', '慢', '慢慢', '成交量', '按', '損', '操作', '收盤', '會', '有', '有關', '沒有', '沖銷', '波動', '波動性', '為', '無條件', '無法', '然而', '短', '稱', '穩定', '突然', '符', '符合', '經驗', '被迫', '規則', '規避', '記得', '認為', '誤', '誤判', '說', '調整', '調查', '資格', '造成', '違約', '適合', '鎖定', '長期', '防禦', '降低', '限制', '限於', '難', '需要', '風險']"
-0.2903225806451613,負面,"['上漲', '反彈', '大', '強', '推動', '推進', '最大', '樂觀', '穩定', '進展', '需']","['不利', '低', '力', '危機', '受到', '將', '對', '對手', '會', '有', '為', '短', '穩定', '符', '符合', '經濟', '衝突', '認為', '調查', '關注']"
-0.5625,負面,"['大', '完全', '恢復', '支援', '超過', '進展', '需']","['不利', '公司', '到期', '力', '加劇', '大幅', '完全', '將', '對', '弱', '提醒', '收盤', '攻擊', '有', '波動', '為', '然而', '稱', '結束', '經濟', '襲擊', '調查', '造成', '過剩', '風險']"
-0.625,負面,"['創新', '合作', '大']","['人工', '企業', '即將', '將', '排除', '摻雜', '會', '有', '為', '牌', '經濟', '認為', '說']"
-0.5135135135135135,負面,"['上揚', '上漲', '價格上漲', '儘管', '大', '好', '強', '影響', '最終']","['一種', '不可', '不確定性', '低', '充', '力', '將', '對', '小', '差', '必須', '持續', '會', '有', '沒有', '流動性', '為', '短', '確定', '結束', '經驗', '縮小', '表現', '說', '談判', '警告', '造成', '長期']"
-0.36,負面,"['上漲', '使', '優勢', '創新', '大', '容易', '成功', '需']","['之後', '低', '使', '力', '容易', '將', '對', '干擾', '持續', '挑戰', '提醒', '有', '為', '短', '結束', '調查', '關鍵']"
-0.47368421052631576,負面,"['上揚', '上漲', '了結', '大', '好', '強', '影響', '收益', '獲利', '超過']","['下降', '不確定性', '了結', '僵局', '即將', '定罪', '將', '對', '對手', '抵押', '持續', '會', '有', '沒有', '為', '然而', '確定', '稱', '競爭', '經濟', '罪', '表現', '說', '調查', '談判', '關口', '關鍵', '陷入']"
-0.35294117647058826,負面,"['上揚', '上漲', '大', '強', '影響', '最大', '最終', '最高', '穩定', '突破', '需']","['不利', '不確定性', '之後', '公司', '削弱', '力', '受到', '將', '弱', '放緩', '會', '有', '為', '確定', '稱', '穩定', '經濟', '緊張', '編輯', '聲稱', '衝突', '認為', '調查']"
-0.6862745098039216,負面,"['儘管', '大', '完全', '恢復', '接受', '提高', '超過', '需']","['下降', '中斷', '事件', '低', '修復', '公司', '制裁', '力', '壓力', '壞', '完全', '對', '小', '弱', '慢', '慢慢', '懷疑', '接受', '攻擊', '會', '有', '沒有', '濫', '濫用', '為', '然而', '看跌', '破壞', '確定', '稱', '緊急', '編輯', '解除', '評估', '認為', '調查', '談判', '譴責', '質疑', '造成', '遭受', '面臨', '風險']"
-0.4883720930232558,負面,"['優於', '反彈', '受益', '大', '完全', '強', '影響', '超過', '進展', '順利', '高級']","['不幸', '低', '即將', '完全', '將', '對', '對手', '必須', '抑制', '抹黑', '持續', '放緩', '晚', '會', '有', '沒有', '為', '然而', '稱', '競爭', '結果', '經濟', '認為', '調查', '談判', '譴責', '過多', '關鍵', '難', '面臨', '風險', '騷擾']"
-0.6363636363636364,負面,"['大', '影響', '有效', '第一']","['力', '壓力', '將', '對', '平倉', '操作', '有', '為', '無法', '短', '終止', '表現', '調查', '超標', '鎖定', '開發', '面臨', '減碼多單']"
-0.5247524752475248,負面,"['使', '保證', '值得', '優勢', '報酬', '大', '好', '完全', '完整性', '容易', '影響', '收益', '效率', '最好', '樂觀', '機會', '獲利', '盈利', '穩定', '解決', '資訊', '超過', '達到', '需']","['一種', '下降', '不利', '不可', '不宜', '不確定性', '不適', '低', '使', '保證', '公司', '公開', '分散', '危機', '即將', '嚴重', '完全', '完整', '容易', '寬鬆', '將', '對', '必然', '懲罰', '持續', '損', '損失', '擔心', '放棄', '效率', '會', '有', '有關', '未經', '查詢', '波動', '波動性', '流動性', '減損', '準確', '為', '無意', '無法', '燒', '牌', '矛盾', '破產', '確定', '稱', '穩定', '經濟', '聲明', '虧損', '表現', '衰退', '解決', '說', '調整', '負擔', '負責', '貶值', '造成', '過度', '過高', '違約', '適合', '錯', '開發', '關鍵', '降低', '限於', '難', '難免', '需要', '面對', '面臨', '風險']"
-0.6363636363636364,負面,"['利益', '取得', '影響', '達到']","['之後', '低', '低迷', '公司', '公開', '問題', '將', '對', '小', '會', '有', '有關', '業績', '減少', '為', '經濟', '認為', '造成']"
-0.2727272727272727,負面,"['上漲', '了結', '優勢', '大', '好', '機會', '獲利', '需']","['了結', '力', '將', '差', '必須', '挑戰', '操作', '會', '有', '為', '短', '結束', '關鍵', '難']"
-0.42857142857142855,負面,"['上漲', '充分', '創新', '大', '好', '實現', '強', '影響', '推動', '效率', '最終', '最高', '機會', '獲得', '盈利', '能力', '解決', '資訊']","['企業', '低', '充', '公司', '判決', '力', '實現', '將', '對', '差', '差異', '弱', '按', '損', '損害', '操縱', '收盤', '效率', '會', '有', '業績', '構成', '沒有', '波動', '減少', '為', '無效', '異化', '發現', '相反', '短', '競爭', '終止', '經濟', '緊急', '罰款', '聲明', '表現', '規則', '解決', '訴訟', '認為', '開發', '阻礙', '風險']"
-0.6842105263157895,負面,"['使', '大', '完成']","['下降', '不足', '低', '使', '公司', '完成', '將', '對', '差', '有', '沒有', '為', '看跌', '虛擬', '認為', '造成']"
-0.49206349206349204,負面,"['上漲', '反彈', '喜歡', '大', '好', '實現', '巨大', '影響', '成功', '推進', '最大', '最終', '有利', '獲得', '穩定', '解決']","['不利', '不可', '不確定性', '事件', '低', '保險', '公司', '判決', '力', '否決', '問題', '嚴格', '壓力', '大幅', '實現', '將', '對', '崩潰', '拖延', '擾亂', '攻擊', '會', '有', '沒有', '濫', '濫用', '為', '無法', '然而', '發現', '確定', '稱', '穩定', '糟', '結果', '經濟', '解決', '認為', '說', '調查', '譴責', '負面', '造成', '錯', '錯事', '長期', '開除']"
-0.6363636363636364,負面,"['使', '儘管', '大', '機會', '獲得', '能力']","['低', '使', '力', '問題', '困難', '安全', '將', '對', '差', '差異', '延遲', '拒絕', '挫折', '會', '有', '沒有', '為', '無法', '結果', '經濟', '緊急', '資格', '重新', '阻礙', '難', '面臨', '風險']"
-0.37142857142857144,負面,"['上漲', '大', '強', '影響', '接受', '推動', '最高', '樂觀', '穩定', '進展', '需']","['不利', '不確定性', '低', '充', '力', '將', '對', '徹底', '接受', '暫停', '會', '有', '為', '然而', '猛烈', '確定', '稱', '穩定', '經濟', '緊張', '編輯', '表現', '違法', '需要']"
-0.5,負面,"['保證', '取得', '大', '有效', '有效性']","['保證', '停止', '公司', '審查', '對', '按', '損', '會', '有', '為', '缺失', '處罰', '虧損', '解除', '違反']"
-0.5423728813559322,負面,"['上揚', '上漲', '使', '保證', '優於', '反彈', '可靠', '合作', '地位', '大', '好', '完成', '完整性', '強', '影響', '授權', '最大', '最高', '確保', '積極', '穩定', '資訊', '進展', '達到', '需', '領導', '高級']","['一種', '下降', '不確定性', '企業', '低', '使', '保證', '修復', '充', '公司', '利用', '制裁', '力', '動盪', '危機', '即將', '取消', '受到', '受害者', '可靠', '否決', '壞', '失去', '威脅', '完成', '完整', '寬鬆', '將', '對', '對抗', '強調', '必須', '意外', '懷疑', '抑制', '持續', '損', '損壞', '操作', '攻擊', '放緩', '會', '有', '有損', '有關', '未經', '沒有', '波動', '流動性', '減少', '為', '目的', '短', '確定', '稱', '穩定', '突然', '符', '符合', '糟', '結果', '經濟', '緊急', '表現', '衰退', '被迫', '裁員', '襲擊', '解除', '訪問', '評估', '認為', '誤', '說', '調整', '談判', '貶值', '資力', '質疑', '違法', '重新', '錯', '錯誤', '長期', '開發', '關鍵', '關閉', '降低', '難', '預防', '風險']"
-0.7714285714285715,負面,"['使', '大', '強', '影響']","['下降', '之後', '低', '使', '侵蝕', '充', '力', '受到', '圍', '壓力', '威脅', '將', '對', '後果', '批評', '持續', '攻擊', '會', '有', '毫無', '為', '發現', '競爭', '競爭力', '範圍', '結果', '認為', '說', '調整', '造成', '降低']"
-0.36363636363636365,負面,"['保證', '大', '強', '影響', '提高', '需', '賣出賣權']","['低', '保證', '充', '力', '將', '對', '提醒', '有', '波動', '為', '結束', '說', '調整', '風險', '賣出買權']"
-0.6226415094339622,負面,"['使', '反彈', '大', '強', '影響', '恢復', '有效', '樂觀', '積極', '贏家']","['不安', '不符', '企業', '低', '使', '僵局', '公開', '力', '加劇', '大幅', '失業', '實施', '寬鬆', '將', '對', '差', '弱', '強調', '必要', '忽略', '持續', '普遍', '會', '有', '波動', '為', '無法', '短', '符', '結束', '結果', '經濟', '聲明', '衰退', '評估', '認為', '調整', '談判', '重新', '關注', '降低', '預防', '風險']"
-0.3,負面,"['大', '好', '強', '強度', '影響', '最好', '領先']","['不可', '不宜', '力', '將', '對', '弱', '必須', '擔心', '有', '為', '短', '說', '關鍵']"
-0.3469387755102041,負面,"['創新', '反彈', '受惠', '吸引力', '大', '好', '完成', '強', '成功', '提高', '最終', '樂觀', '突破', '能夠', '資訊', '超過']","['不幸', '低', '公司', '力', '向下', '吸引力', '完成', '將', '對', '小', '差', '弱', '必然', '按', '排除', '收盤', '會', '有', '沒有', '波動', '減少', '為', '看似', '終止', '經濟', '聲譽', '表現', '說', '調整', '錯', '難', '難免', '風險']"
-0.5555555555555556,負面,"['大', '強', '支援', '效率', '最高', '機會', '獲利', '進展']","['低', '力', '動盪', '升級', '取消', '實施', '將', '對', '干擾', '慢', '指控', '挑戰', '效率', '會', '有', '橋', '活動', '為', '稱', '競爭', '競爭力', '結束', '緩慢', '罪', '說', '談判', '農場', '面臨']"
-0.5294117647058824,負面,"['上揚', '上漲', '大', '完全', '強', '最高', '進展', '達到']","['不佳', '低', '停滯', '加劇', '動盪', '圍', '完全', '將', '慢', '攻擊', '有', '活動', '為', '然而', '稱', '範圍', '糟', '經濟', '經濟衰退', '緊張', '緩慢', '衰退', '認為', '談判', '遭受', '風險']"
-0.5609756097560976,負面,"['使', '儘管', '大', '完全', '恢復', '接受', '獲得', '穩定', '需']","['下降', '低', '使', '公司', '力', '加劇', '動盪', '大幅', '完全', '將', '對', '弱', '接受', '損', '損失', '攻擊', '晚', '會', '有', '有關', '活動', '為', '然而', '稱', '穩定', '經濟', '緊張', '調查', '負責', '造成', '錯', '風險']"
-0.2,負面,"['上揚', '加強', '合作', '大', '尊重', '強', '影響', '恢復']","['不夠', '取消', '將', '對', '差', '意外', '會', '為', '結束', '認為', '談判', '農場']"
-0.2,負面,"['使', '儘管', '取得', '大', '強', '成功', '接受', '提高', '積極', '超過', '達到', '需']","['使', '停止', '公司', '到期', '審查', '將', '對', '對手', '平倉', '接受', '有', '為', '目的', '突然', '競爭', '聲明', '面臨', '風險']"
-0.46285714285714286,負面,"['上揚', '上漲', '使', '儘管', '優勢', '優於', '反彈', '取得', '受惠', '吸引力', '大', '好', '完全', '完善', '完成', '強', '影響', '恢復', '接受', '推動', '提高', '收益', '最大', '最終', '最高', '有利', '有利於', '樂觀', '機會', '滿意', '滿足', '獲利', '確保', '積極', '穩定', '突破', '第一', '聯盟', '能夠', '解決', '資訊', '超過', '進展', '需', '領先', '驚喜', '高級']","['不及', '不宜', '不滿', '不確定性', '中斷', '事件', '企業', '低', '使', '修復', '公司', '公開', '分歧', '判決', '制裁', '力', '加劇', '加重', '動盪', '升級', '反對', '取代', '受到', '吸引力', '問題', '回跌', '回顧', '圍', '報復', '壓力', '大幅', '失望', '失業', '安全', '完全', '完成', '實施', '寬鬆', '將', '對', '小', '差', '延長', '弱', '必要', '意外', '慢', '抗議', '抵押', '持續', '挑戰', '接受', '掩蓋', '操作', '攻擊', '放緩', '敗訴', '普遍', '暫停', '會', '有', '構成', '沒有', '波動', '流動性', '減少', '減產', '準確', '滿意', '為', '然而', '爭端', '牌', '瓶頸', '發現', '短', '短缺', '確定', '稱', '穩定', '競爭', '符', '符合', '糟', '結束', '結果', '經濟', '緊張', '缺乏', '聲明', '衝突', '表現', '衰退', '襲擊', '解決', '解除', '訪問', '評估', '認為', '說', '調整', '調查', '談判', '負擔', '負面', '貶值', '貼', '農場', '退稅', '造成', '過度', '邊界', '重申', '鈍化', '錯', '長期', '關注', '關鍵', '防禦', '降低', '限制', '陷入', '難', '需要', '非法', '面臨', '預防', '風險']"
-0.4782608695652174,負面,"['上揚', '上漲', '主動', '使', '保證', '值得', '受惠', '受益', '合作', '報酬', '大', '安定', '強', '影響', '提高', '收益', '最大', '機會', '積極', '穩定', '突破', '資訊', '超過', '青睞']","['下降', '不宜', '不足', '不適', '人工', '低', '使', '保證', '保險', '健全', '公司', '公開', '分散', '分配', '力', '取消', '壓力', '失業', '寬鬆', '將', '對', '小', '干擾', '必然', '持續', '損', '損失', '操作', '收盤', '會', '有', '有關', '未經', '查詢', '波動', '波動性', '流動性', '減損', '為', '無法', '牌', '短', '破產', '穩定', '經濟', '虧損', '表現', '衰退', '評估', '說', '談判', '謹慎', '負擔', '負責', '負面', '農場', '造成', '過高', '違約', '適合', '錯', '長期', '開發', '關注', '難', '面臨', '風險', '賣出買權']"
-0.5652173913043478,負面,"['大', '強', '影響', '第一', '超過']","['力', '受到', '壓力', '對', '小', '平倉', '弱', '成交量', '持續', '操作', '有', '為', '短', '開發', '多單減碼', '多單減', '增持空單', '回補空單']"
-0.6666666666666666,負面,"['儘管', '大', '第一', '需']","['到期', '將', '對', '批評', '持續', '晚', '會', '有', '波動', '波動性', '活動', '流動性', '為', '稱', '聲明', '虛擬', '規則', '認為', '說', '負責']"
-0.5333333333333333,負面,"['大', '好', '強', '影響', '最終', '需', '鼓勵']","['力', '圍', '壓力', '將', '對', '對抗', '小', '差', '強調', '必須', '損', '損傷', '會', '有', '為', '範圍', '經濟', '衰退', '談判', '關鍵', '需要', '面對', '預見']"
0.0,負面,"['使', '創新', '地位', '大', '好', '完善', '推動', '更好', '最高', '榮譽', '獲得', '突破', '第一', '解決', '領先', '領導']","['企業', '使', '健全', '公司', '力', '嚴格', '完整', '持續', '會', '有', '為', '稱', '表現', '解決', '變現', '風險']"
-0.13333333333333333,負面,"['使', '儘管', '大', '好', '最大', '最高', '突破', '超過', '多單增加', '多單大增', '多單增', '空單減少', '空單大減']","['之後', '事件', '低', '使', '大幅', '對', '持續', '攻擊', '會', '有', '減少', '為', '相反', '看跌', '造成', '重新', '空單增加']"
-0.5555555555555556,負面,"['受惠', '大', '好', '好轉', '完全', '建設性', '強', '影響', '成績', '最終', '資訊', '超過', '需', '高級']","['不安', '不足', '事件', '令人不安', '企業', '低', '停牌', '公司', '力', '取消', '售出', '問題', '困難', '壞', '完全', '完整', '將', '對', '小', '忠', '扭曲', '按', '擔心', '收盤', '會', '有', '有關', '未經', '沒有', '波幅', '混亂', '為', '無法', '牌', '破產', '稱', '經濟', '表現', '誤', '誤解', '說', '調整', '談判', '請求', '錯', '錯誤', '難', '需要', '風險']"
-0.7333333333333333,負面,"['上漲', '大', '樂觀', '需']","['不利', '不願', '停止', '制裁', '削弱', '動盪', '取消', '實施', '將', '對', '對抗', '弱', '放緩', '會', '有', '為', '然而', '短', '突然', '結束', '經濟', '衰退', '訪問', '認為', '農場', '需要']"
-0.6744186046511628,負面,"['大', '巨大', '影響', '恢復', '推進', '最大', '積極']","['下降', '事件', '低', '公司', '到期', '受損', '問題', '嚴重', '對', '引起', '弱', '惡化', '持續', '損', '損失', '損害', '收盤', '攻擊', '放緩', '暴露', '會', '有', '為', '無法', '短', '確定', '脆弱', '脆弱性', '襲擊', '認為', '謹慎', '質疑', '長期', '阻止', '難', '風險']"
-0.42857142857142855,負面,"['大', '好', '容易', '成功', '有利', '有利可圖', '獲利', '第一', '資訊', '高級']","['不可', '保險', '公司', '失敗', '容易', '實施', '將', '對', '收盤', '會', '有', '橋', '沒有', '為', '牌', '矛盾', '短', '紀律', '經濟', '經驗', '躺', '錯', '長期', '難', '風險']"
-0.36363636363636365,負面,"['上漲', '了結', '大', '強', '獲利', '積極', '青睞']","['了結', '低', '力', '壓力', '將', '對', '小', '弱', '成交量', '持續', '會', '有', '稱', '談判', '鎖定']"
-0.6,負面,"['反彈', '大', '強', '最終', '獲得', '盈利', '資訊', '需']","['不願', '低', '低迷', '將', '對', '差', '弱', '弱勢', '忠', '恐懼', '按', '操作', '擔心', '收回', '收盤', '晚', '會', '有', '有關', '構成', '沒有', '為', '知道', '短', '示威者', '經濟', '表現', '調整', '錯', '難', '需要', '風險']"
-0.6,負面,"['上漲', '儘管', '好', '強', '影響', '最高', '需']","['不利', '低', '停滯', '停滯不前', '制裁', '削弱', '力', '加劇', '報復', '壓力', '寬鬆', '將', '對', '弱', '會', '有', '活動', '為', '無法', '確定', '符', '符合', '經濟', '認為', '說', '關鍵', '降低', '面臨']"
-0.48936170212765956,負面,"['上漲', '使', '反彈', '可靠', '大', '好', '完全', '恢復', '更好', '穩定', '達到', '需']","['下降', '不足', '事件', '低', '使', '停工', '力', '受損', '可靠', '問題', '大幅', '完全', '對', '損', '擔心', '攻擊', '放緩', '晚', '會', '活動', '減損', '為', '然而', '相反', '稱', '穩定', '編輯', '聲譽', '襲擊', '詢價', '說', '關注', '關閉', '降低', '風險']"
-0.55,負面,"['吸引力', '大', '好', '強', '推動', '最終', '盈利', '資訊', '需']","['低', '公司', '分拆', '分歧', '力', '反對', '吸引力', '審議', '將', '對', '差', '弱', '按', '損', '收盤', '會', '有', '沒有', '為', '牌', '符', '符合', '結束', '結果', '經濟', '虧損', '表現', '評估', '說', '長期', '需要']"
-0.3333333333333333,負面,"['創新', '大', '強', '接受', '推動', '提高', '最大', '獲得', '達到', '需']","['允許', '反對', '大幅', '將', '對', '平倉', '按', '接受', '會', '有', '波動', '為', '然而', '異議', '突然', '調整', '過度', '防止', '限制', '風險']"
-0.5555555555555556,負面,"['大', '強', '最高', '機會']","['低', '克服', '力', '壓力', '對', '弱', '持續', '挑戰', '會', '有', '為', '無法', '認為', '難']"
-0.6153846153846154,負面,"['完全', '強', '異常', '穩定', '資訊']","['不宜', '低', '功能', '合理', '圍', '完全', '實施', '將', '小', '差', '提醒', '收盤', '暫停', '波動', '為', '異常', '穩定', '範圍', '調整', '關鍵', '降低']"
-0.4,負面,"['上揚', '上漲', '使', '大', '棒', '機會', '異常', '穩定', '需']","['事件', '低', '使', '問題', '實施', '寬鬆', '將', '小', '差', '弱', '弱勢', '意外', '攻擊', '會', '有', '活動', '為', '異常', '穩定', '談判', '關鍵']"
-0.4117647058823529,負面,"['大', '成功', '機會', '獲利', '需']","['不宜', '力', '將', '小', '挑戰', '會', '有', '為', '牌', '短', '關鍵', '難']"
-0.3793103448275862,負面,"['充分', '反彈', '大', '完全', '恢復', '有效', '機會', '進展', '需']","['下降', '不足', '充', '克服', '力', '壓力', '完全', '將', '對', '小', '持續', '攻擊', '會', '有', '減產', '為', '無法', '短', '認為', '關注']"
-0.5849056603773585,負面,"['使', '反彈', '大', '好', '完全', '恢復', '最大', '最終', '機會', '獲利', '資訊']","['不及', '事件', '低', '使', '公司', '公開', '分拆', '到期', '力', '加劇', '大幅', '完全', '將', '對', '小', '差', '弱', '弱勢', '按', '損', '損失', '操作', '擔心', '收盤', '放緩', '會', '有', '滅', '滯後', '為', '短', '經濟', '表現', '襲擊', '認為', '說', '調整', '談判', '超額', '造成', '開發', '風險']"
-0.5555555555555556,負面,"['報酬', '大', '恢復', '成就', '最大', '進展']","['保險', '修訂', '停止', '公司', '力', '實施', '將', '急劇', '挑戰', '損', '會', '橋', '為', '看似', '虧損', '襲擊', '認為', '說', '關鍵', '除名', '面臨']"
-0.4358974358974359,負面,"['上漲', '使', '大', '好', '恢復', '最大', '最高', '有利', '樂觀', '理想', '需']","['之後', '低', '使', '停滯', '公開', '削弱', '力', '受到', '壓力', '大幅', '將', '小', '弱', '意外', '持續', '指責', '攻擊', '會', '有', '減少', '為', '短', '稱', '結果', '經濟', '緊張', '認為', '風險']"
-0.5238095238095238,負面,"['上漲', '儘管', '大', '好', '恢復', '推動', '提高', '最大', '最高', '需']","['下降', '中斷', '事件', '低', '修復', '公司', '否認', '問題', '壞', '大幅', '將', '小', '延長', '急劇', '損', '損失', '擔心', '收盤', '攻擊', '晚', '會', '有', '為', '破壞', '確定', '經濟', '襲擊', '認為', '調查', '關注', '關鍵', '風險']"
-0.75,負面,['大'],"['將', '平倉', '成交量', '減少', '為', '多單減少', '多單減']"
-0.32075471698113206,負面,"['使', '反彈', '取得', '可取', '合作', '大', '履行', '強', '影響', '授權', '最大', '有利', '有利於', '獲得', '穩定', '贏家', '達到', '需']","['中斷', '事件', '低', '使', '公司', '公開', '分歧', '削減', '力', '大幅', '將', '對', '履行', '弱', '彌補', '必須', '承認', '捍衛', '攻擊', '會', '有', '減少', '減產', '為', '發現', '短', '稱', '穩定', '表現', '評估', '認為', '遭受', '重新', '開發', '風險']"
-0.5,負面,"['值得', '反彈', '吸引力', '大', '好', '強', '影響', '效率', '最終', '穩定', '資訊']","['之後', '低', '公司', '力', '吸引力', '將', '差', '披露', '持續', '按', '收市', '收盤', '效率', '會', '有', '波動', '活動', '為', '牌', '短', '確定', '穩定', '終止', '經濟', '縮減', '蘇', '表現', '複雜', '襲擊', '評估', '說', '負面', '風險']"
-0.35714285714285715,負面,"['上漲', '使', '大', '影響', '推動', '提高', '穩定', '突破', '順利']","['使', '充', '公司', '升級', '大幅', '將', '對', '弱', '損', '損害', '會', '有', '活動', '減少', '為', '穩定', '緊張', '襲擊', '風險']"
-0.42857142857142855,負面,"['上漲', '使', '儘管', '大', '完全', '履行', '巨大', '強', '強度', '恢復', '授權', '提高', '最大', '最終', '確保', '穩定', '突破', '解決', '超過', '達到', '需', '鼓勵']","['下降', '不可', '中斷', '事件', '使', '公司', '力', '加劇', '嚴重', '壞', '大幅', '威脅', '安全', '完全', '寬鬆', '將', '對', '履行', '必要', '損', '損害', '攻擊', '會', '有', '沒有', '減少', '減產', '為', '爭端', '短', '短缺', '破壞', '確定', '稱', '穩定', '糟', '結果', '緊張', '緊急', '耗盡', '虧損', '衝突', '襲擊', '解決', '認為', '造成', '過剩', '重新', '長期', '關鍵', '關閉', '防止', '難', '需要', '風險']"
-0.48148148148148145,負面,"['上漲', '使', '大', '最大', '最高', '資訊', '需']","['之後', '低', '使', '公司', '公開', '削減', '加劇', '即將', '將', '小', '攻擊', '會', '有', '減少', '減產', '為', '緊張', '衝突', '認為', '關鍵']"
